name,website,praesidia,category,lat,lon,city
1200 - talets rum,http://www.jannakreuter.com/,1,art_gallery,"59,325121","18,071992",Stockholm
2BK arkitekter,http://www.2bka.se/,,architectural_designer,"59,3174458","18,0631584",Stockholm
300kg konst,https://www.300kg.se/,,arts_and_crafts,"59,3346469","17,9424681",Stockholm
5emman,https://Ingen webbplats,1,community_services_non_profits,"59,29755","18,01771",Stockholm
A Typo Gallery,https://www.instagram.com/atypogallery/,,art_gallery,"59,3413255","18,0316649",Stockholm
A6sound,http://a6sound.se/,,music_production,"59,31015","18,08098",Stockholm
ABBA The Museum,https://www.abbathemuseum.com/en,,art_museum,"59,324918","18,0969661",Stockholm
ABBA The Museum Stockholm,https://abbathemuseum.com/,,museum,"59,316473","18,098838",Stockholm
Above Gallery,http://www.abovegallery.se/,,art_gallery,"59,3414311","18,0415254",Stockholm
Abstrakt Konst,http://www.abstraktkonst.com/,,art_gallery,"59,3365359","18,0308525",Stockholm
Accelerator,http://www.acceleratorsu.art/,,art_gallery,"59,3659902","18,0561006",Stockholm
Actors Studio Stockholm,http://www.actorsstudiostockholm.com/,,theatre,"59,3246469","18,0713471",Stockholm
Aderton Antikvariat,http://www.aderton.se,,bookstore,"59,3421686","18,0514473",Stockholm
Afrika Jazz Club,https://www.facebook.com/AfrikaJazzClub/,,jazz_and_blues,"59,3414558","18,059657",Stockholm
AG arkitekter,http://www.agarkitekter.se/,,architectural_designer,"59,3376478","18,0127796",Stockholm
Ahlgren Edblom Olsson Wiklander Arkitekter,http://www.aeow.se/,,architectural_designer,"59,316186","18,081187",Stockholm
Ahlqvist & Almqvist Arkitekter,http://www.ahlqvist-almqvist.se/,,architectural_designer,"59,31933","18,0698",Stockholm
Ahrbom Arkitektkontor,http://www.aop.se/,,architectural_designer,"59,322375","18,0740587",Stockholm
AIX Arkitekter,http://www.aix.se/,,architectural_designer,"59,3457997","18,037908",Stockholm
AJ Studio & Gallery,http://www.ajstudioandgallery.com/,,art_gallery,"59,3458449","18,0644268",Stockholm
Aktivitetshuset Tuben,https://Ingen webbplats,,community_services_non_profits,"59,2432039","18,0936191",Stockholm
Albert France-Lanord Architects,http://www.af-la.com/,,architectural_designer,"59,3433184","18,0619504",Stockholm
Alexander Bitar History,http://www.AlexanderBitarHistory.com/,,art_gallery,"59,3326395","18,0778063",Stockholm
Alhanko Academy of Ballet,https://alhankoballet.se/,,dance_school,"59,3384958","18,0831053",Stockholm
ALIS - Administration av Litterära rättigheter I Sverige,http://alis.org/,,community_services_non_profits,"59,3384862","18,0564976",Stockholm
All Things Live Sweden,https://allthingslive.se/,,theatrical_productions,"59,3437356","18,0697759",Stockholm
AllArtNow,http://www.allartnow.com/,,art_gallery,"59,3539224","18,0960898",Stockholm
Alma Arkitekter,http://www.almaarkitekter.se/,,architectural_designer,"59,320014","18,0550629",Stockholm
AloCubano Dance School,http://www.alocubano.se/,,dance_school,"59,34168","18,04929",Stockholm
Altersten Art Connection,http://www.alterstenart.com/,,art_gallery,"59,3074","18,07846",Stockholm
Alviks Kulturhus,http://www.alvikskulturhus.se/,,community_center,"59,3331675","17,978708",Stockholm
Alvikstorpet,https://alvikstorpet.se/,,arts_and_crafts,"59,332505","17,9769487",Stockholm
Andetag,http://andetag.museum/,,art_museum,"59,3355683","18,0641842",Stockholm
Andra Jazz,http://Andrajazz.se/,,music_and_dvd_store,"59,3440537","18,0358737",Stockholm
Andreas Martin-Löf Arkitekter,https://www.amlstudios.com/,,architectural_designer,"59,3269121","18,0416013",Stockholm
Andréhn-Schiptjenko,http://www.andrehn-schiptjenko.com/,,art_gallery,"59,3370256","18,0817068",Stockholm
Anna Bohman Gallery,https://www.annabohmangallery.com/,,art_gallery,"59,3429568","18,0686366",Stockholm
Anna Lindh Biblioteket,http://www.annalindhbiblioteket.se,,library,"59,3490972","18,069425",Stockholm
Anna Lindhagens museum,http://wp.stigbergetsborgarrum.se/,,museum,"59,31722","18,08708",Stockholm
Anna Schröder Kisel Keramik,http://www.kiselkeramik.se/,,arts_and_crafts,"59,3151703","18,0552101",Stockholm
Annexet,https://www.stockholmlive.com/vara-arenor/annexet,,music_venue,"59,2939797","18,0815209",Stockholm
Antikvariat August,http://www.antikvariataugust.se,,bookstore,"59,3384968","18,056637",Stockholm
Antikvariat GodBok,http://www.bokborsen.se/?storeid=4127,,bookstore,"59,2589366","18,0949298",Stockholm
Antikvariat Hundörat,http://www.hundorat.se/,,bookstore,"59,3153052","18,0759446",Stockholm
Antikvariat Morris,http://www.antikvariatmorris.com/,,bookstore,"59,3283829","18,0472435",Stockholm
Antikvariat Strix,https://Ingen webbplats,,bookstore,"59,3317266","18,0445881",Stockholm
Antikvariat Verklighetsflykt,https://Ingen webbplats,,bookstore,"59,3151935","18,0841443",Stockholm
Antonucci smycken,https://www.instagram.com/antonuccismycken/,,arts_and_crafts,"59,3176449","18,0575601",Stockholm
Apotekarsocieteten,https://apotekarsocieteten.museum/museisamlingar-och-bibliotek/,,museum,"59,336817","18,05545",Stockholm
Appell Arkitektkontor,http://www.appellarkitektkontor.se/,,architectural_designer,"59,316837","18,070932",Stockholm
APU Network,http://www.apunetwork.net/,,community_services_non_profits,"59,3270381","18,0427104",Stockholm
Arameiska-Syrianska Föreningen i Norsborg,http://www.sauf.nu/,,community_services_non_profits,"59,33233","18,06293",Stockholm
Arbetarnas Bildningsforbund,http://www.abf.se,,community_services_non_profits,"59,336032","18,061195",Stockholm
Archus,http://www.archus.se/,,architectural_designer,"59,331088","18,0658",Stockholm
Arcobaleno Musikskola-Music School,http://www.arcobaleno.se/,,community_services_non_profits,"59,3379501","18,0953546",Stockholm
Arenagruppen,http://www.arenagruppen.se/,,community_services_non_profits,"59,3365715","18,057921",Stockholm
Arenaslöjd,https://scenkonstportalen.riksteatern.se/produktion/14083,,circus,"59,31579","18,06742",Stockholm
Argo Arkitekter,http://www.argoarkitekter.se/,,architectural_designer,"59,318025","18,0702996",Stockholm
Ariels Skugga,https://magictheatrecompany.com/,,theatre,"59,32475","18,06931",Stockholm
ArkDes,http://www.arkdes.se/,,museum,"59,3258423","18,0848214",Stockholm
"Arkitekt Mats Åstedt, sar/msa",https://www.houzz.se/experter/arkitekter/mats-aastedt-arkitekt-sar-msa-pfvwse-pf~312468870,,architectural_designer,"59,293508","18,108361",Stockholm
Arkitekterna Krook & Tjäder,http://www.krook.tjader.se,,architectural_designer,"59,3488526","18,046124",Stockholm
Arkitekturfabriken,http://arkitekturfabriken.eu/,,architectural_designer,"59,3386248","18,0372692",Stockholm
Arkitekturmuseet,http://www.arkdes.se,,art_museum,"59,3258778","18,0845462",Stockholm
ARKIVIST Group,https://www.arkivist.se/,,architect,"59,31550689","18,0751187",Stockholm
Arkivist Group AB,http://www.arkivist.se/,,architectural_designer,"59,2978998","18,0756756",Stockholm
Armémuseum,http://www.armemuseum.se,,museum,"59,3341744","18,0800029",Stockholm
Armémuseum,https://armemuseum.se/,,museum,"59,334722","18,080278",Stockholm
Arranging Things,http://arrangingthings.se/,,arts_and_crafts,"59,3174073","18,0512269",Stockholm
Art & Form,http://www.artoform.se/,,art_gallery,"59,3389587","18,0787201",Stockholm
ART 3K,https://art3k.se/,,art_gallery,"59,32348","18,06926",Stockholm
Art Of Tibet,http://www.artoftibet.com/,,arts_and_crafts,"59,33258","18,06683",Stockholm
Art On Glass - Peter Ahlén,http://www.artonglass.se/,,architectural_designer,"59,33524","18,02747",Stockholm
Arts & Hearts,http://www.artsandhearts.se/,,community_services_non_profits,"59,3469462","18,0380779",Stockholm
Artsight Galleri Stockholm,https://galleriartsight.se/,,art_gallery,"59,3193756","18,0657346",Stockholm
Artten Gallery Stockholm,https://artten.se/,,art_gallery,"59,3332639","18,0804783",Stockholm
Arwidssonstiftelsen,http://arwidssonstiftelsen.se/,,community_services_non_profits,"59,33688","18,07481",Stockholm
Ascape,http://www.ascape.se/,,architectural_designer,"59,3184061","18,0635302",Stockholm
Askhagen Arkitektkontor,https://www.askhagen.se/,,architectural_designer,"59,3253888","18,0719522",Stockholm
Aspuddens Bibliotek,http://biblioteket.stockholm.se/bibliotek/aspuddens-bibliotek,,library,"59,3055213","18,0015274",Stockholm
Assitej Sverige,http://www.assitej.se/,,community_services_non_profits,"59,3290356","18,0500854",Stockholm
Astha,https://www.instagram.com/asthasatelje,,art_gallery,"59,2835298","18,083533",Stockholm
Astrid Lindgrens hem,https://www.astridlindgrenshem.se/,,museum,"59,3412","18,0466",Stockholm
AT-studio.se,http://At-studio.se/,,architectural_designer,"59,293758","17,9647299",Stockholm
Atelier för Per Söderberg arkitektstudio & No Early Birds möbelkollektion,http://www.noearlybirds.se/,,architectural_designer,"59,3415821","18,078853",Stockholm
Ateljé & Galleri Bollhustäppan,https://www.instagram.com/galleri_bollhustappan/,,art_gallery,"59,3254454","18,0723168",Stockholm
Ateljé 89,https://atelje89.se/,,art_gallery,"59,3378282","18,06718",Stockholm
Ateljé Avant,https://ateljeavant.se/,,art_gallery,"59,3306229","17,9477227",Stockholm
Ateljé Blå Kråkan,https://www.facebook.com/krakfotkeramik,,art_gallery,"59,36597","17,84756",Stockholm
Atelje Catellani AB,http://www.ateljecatellani.se/,,art_restoration,"59,3413437","18,0510803",Stockholm
Ateljé KB75,https://www.kb75.se/,,art_gallery,"59,3084771","18,0895186",Stockholm
Atelje Zedendahl,https://www.instagram.com/zedendahl/,,art_gallery,"59,3253885","18,073382",Stockholm
Ateljeforeningen Arsta Gamla Skola,https://www.ateljehusen.se/husen/ateljeforeningen-arsta-gamla-skola,,art_gallery,"59,3022543","18,0271528",Stockholm
Ateljégruppen Sofiamålarna,http://www.sofiamalarna.se/,,community_services_non_profits,"59,3085167","18,0929838",Stockholm
"Ateljén Själagårdsgatan 21, Gamla Stan",https://www.instagram.com/hagstromberghgamlastan/,,art_gallery,"59,3237532","18,073067",Stockholm
Atlant Arkitekter,https://www.atlantarkitekter.se/,,architect,"59,2725221","18,0569409",Stockholm
Atlantis Metronome,http://www.atlantisstudios.se/,,music_production,"59,3422591","18,033313",Stockholm
Avicii Experience,http://www.aviciiexperience.com/,,museum,"59,3329773","18,064248",Stockholm
Bacchi Syre,https://www.bacchisyre.se/,,community_center,"59,3223661","18,0731244",Stockholm
Backhans & Ed Arkitekter,https://www.backhansed.se/,,architectural_designer,"59,3155377","18,0750992",Stockholm
Bagarmossens Folkets Hus,http://www.bagisfh.se/,,community_center,"59,2768502","18,1330663",Stockholm
Bahá'í-förlaget,http://www.bahaiforlaget.se/,,bookstore,"59,378116","17,899847",Stockholm
Bajenkonst,http://www.bajenkonst.se/,,arts_and_entertainment,"59,312148","18,074092",Stockholm
Balett Fitness - Barre á terre,http://www.flamencocenter.se/,,dance_school,"59,33567","18,05177",Stockholm
Balettakademien,http://www.balettakademien.se/stockholm,,dance_school,"59,3431223","18,0638089",Stockholm
Balettcentrum Stockholm,http://balettcentrum.se/,,dance_school,"59,345034","18,0556132",Stockholm
Ballroom,http://www.berns.se,,dance_club,"59,3328431","18,0734239",Stockholm
Banan-Kompaniet,http://www.banan-kompaniet.se,,cultural_center,"59,3415323","18,1189888",Stockholm
Barnbolaget,http://barnbolaget.net/,,bookstore,"59,36232","17,8736",Stockholm
Barnens bokbuss,https://biblioteket.stockholm.se/bibliotek/barnens-bokbuss,,library,"59,34271","18,0531",Stockholm
Barnens Underjordiska Scen,http://www.underjordiska.com/,,theatre,"59,3123802","18,0747494",Stockholm
BAS Bandhagen,https://Ingen webbplats,,music_venue,"59,2701303","18,0487078",Stockholm
BASE23 - Stockholm Dance Academy,http://base23.se/,,dance_school,"59,3383847","18,0830527",Stockholm
BAU,http://www.bau.se/,,architectural_designer,"59,3456279","18,0373638",Stockholm
Belatchew,http://www.belatchew.com/,,architectural_designer,"59,3125624","18,0995812",Stockholm
Belenius,http://www.belenius.com/,,art_gallery,"59,3331906","18,0966047",Stockholm
BellevueFarm,http://www.bellevuefarm.se/,,community_services_non_profits,"59,3539786","18,0479971",Stockholm
Bellmanhuset,http://www.bellmanhuset.se/,,museum,"59,3187382","18,071697",Stockholm
Bellmanmuséet,http://www.storahenriksvik.se/bellmanmuseet,,museum,"59,3219492","18,0257129",Stockholm
Bengaliska moskén - Islamiska Kulturföreningen - বাংলাদেশ কেন্দ্রীয় মসজিদ,https://Ingen webbplats,,community_services_non_profits,"59,3141594","18,07831",Stockholm
Berg Gallery,http://www.berggallery.se/,,art_gallery,"59,3457824","18,0378805",Stockholm
Bergagalleriet,https://bergagalleriet.wordpress.com/,,art_gallery,"59,2984164","18,0153962",Stockholm
BergerBerger,http://www.bergerberger.se/,,art_museum,"59,309482","18,049616",Stockholm
Bergkrantz Arkitekter,http://www.bergkrantz.se/,,architectural_designer,"59,323761","18,073024",Stockholm
Berglund Arkitekter,http://berglundarkitekter.se/,,architect,"59,33604875","18,05648375",Stockholm
Bergmans Sthlm,http://www.bergmanssthlm.se/,,dance_club,"59,3338424","18,0763928",Stockholm
Bergrummet,https://www.varldskulturmuseerna.se/utstallningar/bergrummet,,history_museum,"59,326477","18,08116",Stockholm
Bernadottebiblioteket,https://www.kungligaslotten.se/english/articles-movies-360/the-royal-palace/2018-04-13-the-bernadotte-library.html,,library,"59,3276389","18,0726944",Stockholm
Berättarministeriet,https://www.linkedin.com/company/berättarministeriet/,,community_services_non_profits,"59,3413552","18,0543291",Stockholm
Berättarnas Torg,http://www.berattarnastorg.se/,,arts_and_entertainment,"59,32464","18,0713",Stockholm
Best before collective,https://bestbeforecollective.se/,,art_gallery,"59,3163067","18,034016",Stockholm
Bibblerian,https://biblioteket.stockholm.se/bibliotek/hasselby-gards-bibliotek,,library,"59,3676506","17,8438455",Stockholm
Biblioteket Sophiahemmet Högskola,https://www.shh.se/sv/bibliotek/hem/,,library,"59,3462154","18,07726",Stockholm
"Biblioteket, Fältöversten",https://biblioteket.stockholm.se/bibliotek/ostermalms-bibliotek,,library,"59,3402495","18,0913833",Stockholm
Bifrostorden Logen 8 Manheim,http://www.bifrostorden.se/,,community_services_non_profits,"59,331384","18,062671",Stockholm
Bildupphovsrätt i Sverige,http://www.bildupphovsratt.se/,,community_services_non_profits,"59,31616","18,0438377",Stockholm
Bio Aspen,http://bioaspen.se/,,cinema,"59,3058739","18,0066389",Stockholm
Bio Fågel Blå 1926,http://www.biofagelbla.se/,,cinema,"59,3377778","18,0861111",Stockholm
Bio Kaskad,http://www.biokaskad.se/,,cinema,"59,3475935","17,8830467",Stockholm
Bio Kontrast Årsta,http://arstafolketshus.org/?page_id=25,,cinema,"59,29763","18,05277",Stockholm
Bio Rio,http://biorio.se/,,cinema,"59,3152923","18,030562",Stockholm
Bio Rågsved,https://Ingen webbplats,,cinema,"59,2571987","18,0381602",Stockholm
Bio Skandia,https://bioskandia.se/,,cinema,"59,3355467","18,0598504",Stockholm
Bio Victor,https://Ingen webbplats,,cinema,"59,340073","18,103217",Stockholm
Biocafé Tellus,http://www.tellusbio.nu,,cinema,"59,3019435","18,0076555",Stockholm
Biograf Reflexen,http://www.reflexen.nu/,,cinema,"59,2840354","18,1138842",Stockholm
Biograf Sture,http://www.biosture.se,,cinema,"59,339062","18,0676301",Stockholm
Biografcentralen,http://www.biografcentralen.se/,,cinema,"59,3088894","18,0912345",Stockholm
Björkhagens Bibliotek,https://biblioteket.stockholm.se/bibliotek/bjorkhagens-bibliotek,,library,"59,290688","18,1163527",Stockholm
Björkholmen Gallery,http://www.bjorkholmengallery.com/,,art_gallery,"59,3288926","18,0639076",Stockholm
Blank Arkitekter,http://www.blankark.se/,,architectural_designer,"59,3451679","18,0556675",Stockholm
Blockmakarens hus,https://stadsmuseet.stockholm/historiska-rum/blockmakarens-hus-1917/,,museum,"59,3168541","18,0840114",Stockholm
Blomsterdalens Hyresgästförening,https://Ingen webbplats,,community_services_non_profits,"59,3075","18,02636",Stockholm
Blomsterfonden,http://www.blomsterfonden.se/,,community_services_non_profits,"59,3076368","18,0720082",Stockholm
Blue House Jazz Orchestra,http://www.konserthuset.se/,,theatre,"59,33493","18,06348",Stockholm
Blueheart Project,https://blueheart.center/,,community_services_non_profits,"59,25501","18,02537",Stockholm
Bluesjammet,https://www.facebook.com/bluesjammet/,,jazz_and_blues,"59,32531","18,06782",Stockholm
Blås & knåda,http://www.blasknada.com/,,art_gallery,"59,3196079","18,067461",Stockholm
Bokbok - barnbokhandel,http://www.bokbok.se/,,bookstore,"59,3130977","18,0771508",Stockholm
Bokförlaget Redaktionen,http://www.redaktionen.se/,,bookstore,"59,34434","18,044548",Stockholm
Bokförlaget Skosnöret,http://www.bokforlagetskosnoret.com/,,bookstore,"59,349688","18,056948",Stockholm
Bokhandeln INFo,http://kafe44.org/,,bookstore,"59,3159727","18,0828161",Stockholm
Bokhandeln Studio,https://Ingen webbplats,,bookstore,"59,3377712","18,0886711",Stockholm
Boklunden Karlavägen,http://www.boklunden.eu,,bookstore,"59,33992","18,07977",Stockholm
Bokslukaren,http://www.bokslukaren.com,,bookstore,"59,3185499","18,0619783",Stockholm
Bokspindeln,http://www.bokspindeln.se,,bookstore,"59,341246","18,043578",Stockholm
Bonniers Konsthall,http://www.bonnierskonsthall.se/,,art_museum,"59,3371968","18,0425551",Stockholm
Books4you,https://books4you.se/,,bookstore,"59,2785","17,89735",Stockholm
Boulevardteatern,https://boulevardteatern.se/,,theatre,"59,3123768","18,0798291",Stockholm
Brainpool,https://www.brainpoolsweden.com/,,community_services_non_profits,"59,346922","18,038094",Stockholm
Brazouka Stockholm,http://www.brazouka.com/,,dance_school,"59,3408585","18,0486698",Stockholm
Brilliant Minds Stockholm,http://brilliantminds.co/,,community_services_non_profits,"59,34002","18,06648",Stockholm
Bromma KFUM,https://linktr.ee/brommakfum,,community_services_non_profits,"59,3344161","17,9782791",Stockholm
Brommaplans Bibliotek,http://biblioteket.stockholm.se/bibliotek/brommaplans-bibliotek,,library,"59,3388245","17,9402969",Stockholm
Bromstens fritidsgård,http://www.stadsmissionen.se/Socialverksamhet/Barnochunga/Bromstens-fritidsgard/,,community_services_non_profits,"59,379724","17,915571",Stockholm
Brunnberg & Forshed Arkitektkontor AB,http://www.brunnbergoforshed.se/,,architectural_designer,"59,3340116","18,098063",Stockholm
Brut Natur - Curated Cabins,http://www.brutnatur.se/,,architectural_designer,"59,31409","18,08009",Stockholm
Bryggarsalen,https://www.brygghuset.se/,,music_venue,"59,3451712","18,04926889",Stockholm
BSK Arkitekter,http://www.bsk.se/,,architectural_designer,"59,315495","18,0751115",Stockholm
Butong Concrete Innovation,http://www.butong.eu/,,architectural_designer,"59,3448143","17,9574171",Stockholm
Bygdegårdarnas Riksförbund,http://www.bygdegardarna.se/,,community_services_non_profits,"59,335806","18,0234679",Stockholm
Byggfenomen,http://byggfenomen.se/,,architectural_designer,"59,3189216","18,0354448",Stockholm
Bysis Bok & Papper,http://www.bysisbok.se/,,bookstore,"59,3182498","18,0554385",Stockholm
Båthall 2,http://www.sjohistoriska.se/sv/Besok/Besok-oss/Galarvarvet/Bathall2,,history_museum,"59,3263259","18,0950202",Stockholm
Bååtska Rummet,https://Ingen webbplats,,museum,"59,324178","18,067621",Stockholm
Börje Gellborn Records,http://www.gellbornrecords.com,,music_and_dvd_store,"59,3461424","18,0531918",Stockholm
Café Opera,https://www.cafeopera.se,,dance_club,"59,3301362","18,0711999",Stockholm
Calle Flygare Teaterskola,http://www.calleflygare.se/,,theatre,"59,335923","18,0531658",Stockholm
Candyland,http://www.candyland.se/,,art_gallery,"59,3104955","18,0832637",Stockholm
CAP Gallery,http://capgallery.se/,,art_gallery,"59,3158731","18,0823689",Stockholm
Capitol Stockholm,http://www.capitolbio.se/,,cinema,"59,3403538","18,0373306",Stockholm
Capoeira Guanabara STHLM,https://capoeiraguanabara.se/,,dance_school,"59,3288423","18,0143543",Stockholm
Capoeiraklubb Senzala IF,https://www.capoeirastockholm.se/,,community_services_non_profits,"59,3128545","18,0796156",Stockholm
Caporales San Simón - Estocolmo,http://www.sansimonsthlm.com/,,community_services_non_profits,"59,31544","18,08668",Stockholm
Carl Eldhs Ateljémuseum,http://www.eldhsatelje.se/,,art_museum,"59,3529016","18,0516099",Stockholm
Carlson Arkitekter,http://www.carlsonark.com/,,architectural_designer,"59,334573","18,0856542",Stockholm
Carlstedt Arkitekter AB,http://www.carlstedtark.se/,,architectural_designer,"59,3208258","18,0539353",Stockholm
CARP ART,http://carp.se/,,arts_and_entertainment,"59,3044434","18,1020101",Stockholm
Castor Konsthantverk,http://castorhantverk.com/,,arts_and_crafts,"59,3245316","18,0740122",Stockholm
ccap,http://www.ccap.se/,,arts_and_entertainment,"59,3492257","18,0626517",Stockholm
Cecilia Haupt Konstbyrå,http://www.ceciliahaupt.com/hauptbyran,,art_gallery,"59,31123","18,05386",Stockholm
Cecilia Hillström Gallery,http://chgallery.se/,,art_gallery,"59,3457857","18,037905",Stockholm
Cecis Hantverk,http://www.cecishantverk.se/,,dance_club,"59,3009543","18,0023195",Stockholm
Cedervall Shapes,http://cedervallshop.wpengine.com/?fbclid=IwAR1leCqfALRvm0-9Vn2qxYbtBe_AAKnHaDVn0qksYmBmxHEZiIg8mDX9ZKE,,architectural_designer,"59,3144212","18,0533789",Stockholm
Centralantikvariatet,http://www.centralantikvariatet.se/,,bookstore,"59,3228589","18,0735265",Stockholm
Centrum för dramatik,http://www.centrumfordramatik.se/,,community_services_non_profits,"59,3386431","18,0566272",Stockholm
CFF – Centrum för fotografi,http://www.centrumforfotografi.se/,,art_gallery,"59,3091469","18,0801492",Stockholm
Cfhill,http://www.cfhill.com/,,art_gallery,"59,3308503","18,0698501",Stockholm
Charlie’s Art Prints,http://charliesartprints.com/,,arts_and_crafts,"59,3278081","18,0355685",Stockholm
Charlotte Du Rietz Rare Books,http://www.durietzbooks.com/,,bookstore,"59,3410492","18,08424",Stockholm
Chicago swing dance studio,http://www.chicago75.se/,,dance_school,"59,3173955","18,0517201",Stockholm
China Cultural Center in Stockholm,http://www.cccstockholm.org/,,cultural_center,"59,331238","18,070463",Stockholm
China Teatern,http://www.chinateatern.se/,,theatre,"59,3324522","18,0735073",Stockholm
Christian Halleröd,https://Ingen webbplats,,art_gallery,"59,3163587","18,0668629",Stockholm
Cineast,http://www.cineastentertainment.com/,,cinema,"59,342701","18,065288",Stockholm
Cinema Stadshagen,https://Ingen webbplats,,cinema,"59,33809","18,014271",Stockholm
Cinemateket,http://cinemateket.se/,,cinema,"59,340093","18,10318",Stockholm
Cino4,http://www.tekniskamuseet.se/Cino4,,cinema,"59,332369","18,118916",Stockholm
Cirkelteatern,https://www.facebook.com/cirkelteatern,,theatre,"59,31601","18,00957",Stockholm
Cirkus Normal,https://cirkusnormal.nu/,,circus,"59,3308472","18,0347738",Stockholm
Cirkuscentrum,http://www.manegen.org/,,community_services_non_profits,"59,31626","18,04359",Stockholm
Claesson Koivisto Rune Architects,http://claessonkoivistorune.se/,,architectural_designer,"59,3104217","18,0784105",Stockholm
Claire Parsons Co,http://www.claireparsons.com/,,arts_and_entertainment,"59,32832","18,05009",Stockholm
ClaySpace Stockholm,https://www.clayspacestockholm.com/,,arts_and_entertainment,"59,3345328","18,0012368",Stockholm
"Club Berns, Stockholm",https://Ingen webbplats,,dance_club,"59,3323965","18,0740216",Stockholm
Club Hot-Cha,http://www.chicago75.se/,,jazz_and_blues,"59,31744","18,052",Stockholm
Club KINO,http://www.clubkino.se/,,dance_club,"59,3396155","18,062914",Stockholm
Club Noize,https://Ingen webbplats,,community_services_non_profits,"59,29921","18,01766",Stockholm
Club Soul,http://www.clubsoul.net/,,dance_club,"59,33329","18,055864",Stockholm
Club Tiger Stockholm,https://Ingen webbplats,,dance_club,"59,332375","18,05023",Stockholm
Codesign Sweden,http://www.codesign.se,,architectural_designer,"59,33834","18,06122",Stockholm
Comics Heaven,http://www.comicsheaven.se/,,bookstore,"59,32434","18,0691263",Stockholm
Cornelia Sojdelius Gallery,http://www.corneliasojdeliusgallery.com/,,art_gallery,"59,3386582","18,0763142",Stockholm
Cosmonova,http://www.nrm.se,,cinema,"59,3686846","18,0544913",Stockholm
Craft and stuff studio,https://www.instagram.com/craftandstuffstudio/,,arts_and_crafts,"59,314059","17,9913578",Stockholm
Crazy Nights - Rock Club,http://www.harrybjames.se/,,dance_club,"59,333045","18,06772",Stockholm
Crazy people with a smile,https://Ingen webbplats,,community_services_non_profits,"59,2651228","18,0284453",Stockholm
Creative Call: Atlanta x Stockholm,http://creativecall.org/,,community_services_non_profits,"59,397847","17,89697",Stockholm
Creative Studio Aslan,https://instagram.com/creativestudioaslan,,art_gallery,"59,3592691","18,0899374",Stockholm
CuratorLab at Konstfack University,http://curatorlab.se/,,art_school,"59,2995736","17,9928803",Stockholm
Cyklopen,http://www.cyklopen.se/,,arts_and_entertainment,"59,259175","18,040922",Stockholm
DAC digital art center,http://www.digitalartcenter.se/,,art_gallery,"59,396368","17,948932",Stockholm
Dance Factory Farsta,http://www.dancefactory.se/,,dance_school,"59,2420707","18,0905066",Stockholm
Dance Republic,https://www.facebook.com/DanceRepublicSweden,,dance_school,"59,33704","18,05956",Stockholm
Dance Scottish - RSCDS Stockholm branch,https://rscds-stockholm.se/,,dance_school,"59,35561","18,09932",Stockholm
Daniel Fagerberg Arkitekter,https://strombro.se/,,architectural_designer,"59,316758","18,06783",Stockholm
Dans Practica Föreningen,https://Ingen webbplats,,community_services_non_profits,"59,32464","18,0713",Stockholm
Danscentrum Stockholm,http://www.danscentrumstockholm.se/,,dance_school,"59,3364853","18,0565851",Stockholm
Danscentrum Stockholm,http://www.danscentrum.se,,dance_school,"59,336529","18,081355",Stockholm
Dansens Hus,http://www.dansenshus.se/,,theatre,"59,33573","18,08798",Stockholm
Danshuset,https://www.danshuset.se,,dance_school,"59,3390164","17,9404912",Stockholm
Danshuset Enskede,https://www.danshuset.se,,dance_school,"59,2891687","18,0540919",Stockholm
Danshuset Stockholm AB,http://danshuset.se/,,dance_school,"59,3329485","18,0293865",Stockholm
Dansklotet,http://www.dansenshus.se/,,dance_school,"59,3367227","18,0560463",Stockholm
Dansklubben Nyckeln,https://www.dknyckeln.se/,,dance_school,"59,33322","17,97904",Stockholm
Danzarín,http://www.danzarin.dance/,,dance_club,"59,3416484","18,0494137",Stockholm
Dap Stockholm,http://www.dapstockholm.se,,architectural_designer,"59,338753","18,068023",Stockholm
Darkroom Konsthall,https://darkroom.one/utstallningar/utstallningar_2025/,,art_gallery,"59,3819273","17,7957579",Stockholm
Debaser,https://www.debaserpontonen.se/,,dance_club,"59,31449765","18,03228872",Stockholm
Deckarbokhandeln i Gamla Stan,http://www.deckarbokhandel.se/,,bookstore,"59,32535","18,06938",Stockholm
Demokratipiloterna Dynamo Stockholm,http://www.demokratipiloterna.se/,,community_services_non_profits,"59,3118467","18,0810821",Stockholm
Department,http://www.departmentfestival.com/,,arts_and_entertainment,"59,2931971","18,07796",Stockholm
Designstudio Sandra Praun,http://sandrapraun.se/,,graphic_designer,"59,3325005","18,0157204",Stockholm
Detail Group,http://www.detailgroup.se/,,architectural_designer,"59,31038","18,0670778",Stockholm
Detroit Stockholm,https://detroitstockholm.info/,,art_gallery,"59,3471411","18,0590942",Stockholm
"DIK - facket för kultur,  kommunikation och kreativ sektor",http://www.dik.se,,community_services_non_profits,"59,3132495","18,0809734",Stockholm
Dina&mina böcker,http://www.dinaochmina.se/,,bookstore,"59,319906","18,06173",Stockholm
Dinelljohansson,http://www.dinelljohansson.se/,,architectural_designer,"59,3367632","18,0613662",Stockholm
Dockteatern Tittut,https://dockteaterntittut.se/,,theatre,"59,3184616","18,0476492",Stockholm
Doos Architects,http://www.doos.se/,,architectural_designer,"59,3294902","18,0460715",Stockholm
Dramalabbet,http://www.dramalabbet.com/,,theatre,"59,25897","18,09545",Stockholm
