name,category,website,delete,comments,city,lat,lon
Con las manitas,arts_and_entertainment,https://www.conlasmanitas.es/,1,,Sevilla,"37,4115634","−5,986616"
Coro de Campanilleros/ Rociero Ntra Sra del Aguila,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3754954","−5,9316664"
Dorador Enrique Castellanos Luque,arts_and_entertainment,http://www.enriquecastellanos.com/,1,,Sevilla,"37,398673","−5,999659"
El  ContraGuía - Rutas Cofrades,arts_and_entertainment,http://www.rutascofrades.com/,1,,Sevilla,"37,4004288","−5,9216464"
Escuela integral de artes escénicas de Sevilla,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,40353","−5,9788"
Estudio96,arts_and_entertainment,http://www.estudio96.es/,1,,Sevilla,"37,3826475","−5,9621464"
Flamenco Agency,arts_and_entertainment,https://www.flamencoagency.com/,1,,Sevilla,"37,3859289","−5,9845123"
Fundacion Cristina Heeren,arts_and_entertainment,http://www.flamencoheeren.com,1,,Sevilla,"37,3729371","−5,968104"
Gestora de Nuevos Proyectos Culturales,arts_and_entertainment,http://www.gestoradenuevosproyectos.com/,1,,Sevilla,"37,3902168","−5,9996393"
Inventario - espacio de invención y creación,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3983367","−5,9821236"
IshowU Sevilla,arts_and_entertainment,https://www.ishowusevilla.com/,1,,Sevilla,"37,39142","−6,00101"
La Imprenta Asociación Cultural,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,397907","−5,990642"
La Maestranza De Sevilla,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3899137","−5,9747234"
La Teatral,arts_and_entertainment,http://www.teatralentradas.com/,1,,Sevilla,"37,3912801","−5,9954636"
Laboratorio de Interpretación de Sevilla,arts_and_entertainment,http://www.laboratoriointerpretacion.es/,1,,Sevilla,"37,3984185","−5,9854103"
LaSUITE,arts_and_entertainment,http://www.enlasuite.com/,1,,Sevilla,"37,39935","−5,98986"
LAtelier_Lucia,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,37153","−5,9804199"
M2playstudios,arts_and_entertainment,http://www.m2playstudios.com/,1,,Sevilla,"37,3930412","−5,9561854"
Mundo Cofrade,arts_and_entertainment,http://www.mundocofrade.com/,1,,Sevilla,"37,39467","−5,9958869"
Orfebrería Andaluza,arts_and_entertainment,http://www.orfebreriaandaluza.com/,1,,Sevilla,"37,4240966","−5,979686"
Oviedo Escultor,arts_and_entertainment,https://paa.ge/oviedoescultor,1,,Sevilla,"37,39749","−5,99204"
Papeles de barro - Taller de Arte en Sevilla,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,37569","−5,99633"
Papeles de Seda - taller de arte,arts_and_entertainment,http://www.papelesdeseda.com/,1,,Sevilla,"37,3892475","−5,981522"
Peandpe Arts,arts_and_entertainment,http://www.peandpearts.com/,1,,Sevilla,"37,384","−5,98887"
Peña Flamenca Jumoza 3,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,4109001","−5,9282298"
Peña Flamenca La Fragua Bellavista,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3244046","−5,9701521"
Pop CAAC Nocturama,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3987788","−6,008359"
Real Orquesta Sinfónica de Sevilla,arts_and_entertainment,http://www.rossevilla.es/,1,,Sevilla,"37,3844682","−5,9961225"
Restaurus,arts_and_entertainment,http://www.restaurus.com/,1,,Sevilla,"37,3742321","−5,9954138"
Sala Embrujo Flamenco,arts_and_entertainment,Ingen webbplats,1,,Sevilla,"37,3849896","−5,9840899"
Studio Flamenco Jose Galvan,arts_and_entertainment,https://www.studio-flamenco-jose-galvan.com/,1,,Sevilla,"37,395819","−5,9780602"
Sublimatattoosydiscos,arts_and_entertainment,http://www.sublimatattoosydiscos.com/,1,,Sevilla,"37,3957689","−5,9915335"
Tablao Flamenco Andalusí Sevilla,arts_and_entertainment,http://www.tablaoflamencoandalusi.com/,1,,Sevilla,"37,3872788","−5,9991701"
Taller El Gremio,arts_and_entertainment,http://tierradelmonje.blogspot.com/,1,,Sevilla,"37,3975789","−5,9845"
